ID	ensembleID	na	ns	Na	Ns	cNa	cNs	dnds	Pvalue	PvalueAdj	Gene_Name	
PD30986_47	ENST00000277541	44	2	800	5288	1340.075357	6319.09697	69.4936894351084	3.06797819705658e-44	1.47262953458716e-42	NOTCH1
PD30986_48	ENST00000277541	44	2	800	5288	1340.075357	6319.09697	69.4936894351084	3.06797819705658e-44	1.47262953458716e-42	NOTCH1
PD30986_49	ENST00000277541	44	2	800	5288	1340.075357	6319.09697	69.4936894351084	3.06797819705658e-44	1.47262953458716e-42	NOTCH1
PD30986_4	ENST00000277541	22	2	800	5288	1251.394622	6078.254324	35.9526849423629	2.68307322689793e-22	1.287875148911e-20	NOTCH1
PD30986_50	ENST00000277541	44	2	800	5288	1340.075357	6319.09697	69.4936894351084	3.06797819705658e-44	1.47262953458716e-42	NOTCH1
PD30986_5	ENST00000277541	27	2	800	5288	1288.674094	6177.058188	43.4734289950996	3.17623881523082e-27	1.52459463131079e-25	NOTCH1
PD30986_6	ENST00000277541	31	2	800	5288	1305.883866	6190.811837	49.3206315006779	4.6429903903773e-31	2.2286353873811e-29	NOTCH1
PD30986_7	ENST00000277541	33	2	800	5288	1313.882764	6193.073509	52.1825625534527	6.14408645809507e-33	2.94916149988563e-31	NOTCH1
PD30986_8	ENST00000277541	34	2	800	5288	1322.440791	6174.633189	53.2500133225246	1.18776673947215e-33	5.70128034946633e-32	NOTCH1
PD30986_9	ENST00000277541	35	2	800	5288	1313.481889	6215.323575	55.5393540499235	4.01864270649849e-35	1.92894849911928e-33	NOTCH1
PD30987_10	ENST00000277541	50	5	800	5288	1714.91011	6131.291204	29.9607025573681	2.90575148227148e-35	1.16230059290859e-33	NOTCH1
PD30987_11	ENST00000277541	50	5	800	5288	1709.561875	6144.966845	30.1205734485822	1.87428279878467e-35	7.49713119513869e-34	NOTCH1
PD30987_12	ENST00000277541	50	5	800	5288	1709.561875	6144.966845	30.1205734485822	1.87428279878467e-35	7.49713119513869e-34	NOTCH1
PD30987_13	ENST00000277541	50	5	800	5288	1709.561875	6144.966845	30.1205734485822	1.87428279878467e-35	7.49713119513869e-34	NOTCH1
PD30987_14	ENST00000277541	50	5	800	5288	1709.561875	6144.966845	30.1205734485822	1.87428279878467e-35	7.49713119513869e-34	NOTCH1
PD30987_15	ENST00000277541	50	5	800	5288	1709.561875	6144.966845	30.1205734485822	1.87428279878467e-35	7.49713119513869e-34	NOTCH1
PD30987_16	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_17	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_18	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_19	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_1	ENST00000277541	7	2	800	5288	1616.577263	4676.016304	7.08259608684104	0.000348324303413634	0.0020899458204818	NOTCH1
PD30987_20	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_21	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_22	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_23	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_24	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_25	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_26	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_27	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_28	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_29	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_2	ENST00000277541	34	4	800	5288	1654.906235	5745.181351	23.8069164285915	3.13217164078518e-23	1.22154693990622e-21	NOTCH1
PD30987_30	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_31	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_32	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_33	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_34	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_35	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_36	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_37	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_38	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_39	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_3	ENST00000277541	42	5	800	5288	1691.397216	5889.133698	24.5393778760955	2.43283590674824e-28	9.73134362699297e-27	NOTCH1
PD30987_40	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_41	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_42	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_43	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_44	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_45	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_46	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_47	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_48	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_49	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_4	ENST00000277541	45	5	800	5288	1723.330461	5964.409241	26.1240035325993	2.11371368242017e-30	8.45485472968066e-29	NOTCH1
PD30987_50	ENST00000277541	50	5	800	5288	1703.356569	6146.038226	30.2349366629687	1.36968109199798e-35	5.47872436799191e-34	NOTCH1
PD30987_5	ENST00000277541	47	5	800	5288	1737.478218	6007.239741	27.2500055062561	7.37769706432312e-32	2.95107882572925e-30	NOTCH1
PD30987_6	ENST00000277541	49	5	800	5288	1721.851804	6077.463551	28.991806486791	4.75828661902398e-34	1.90331464760959e-32	NOTCH1
PD30987_7	ENST00000277541	49	5	800	5288	1729.45855	6065.089446	28.8065920404202	7.90131516188967e-34	3.16052606475587e-32	NOTCH1
PD30987_8	ENST00000277541	49	5	800	5288	1717.644559	6103.925595	29.18822728659	2.77896987996065e-34	1.11158795198426e-32	NOTCH1
PD30987_9	ENST00000277541	49	5	800	5288	1717.644559	6103.925595	29.18822728659	2.77896987996065e-34	1.11158795198426e-32	NOTCH1
PD30988_10	ENST00000277541	45	4	800	5288	1418.319391	7249.030528	46.1990007652656	2.88910770481124e-46	1.53122708354996e-44	NOTCH1
PD30988_11	ENST00000277541	45	4	800	5288	1417.190348	7246.075876	46.2168833184856	2.77237385113031e-46	1.46935814109906e-44	NOTCH1
PD30988_12	ENST00000277541	45	4	800	5288	1412.559237	7235.904965	46.3029477413697	2.27324565595495e-46	1.20482019765613e-44	NOTCH1
PD30988_13	ENST00000277541	45	4	800	5288	1411.038818	7235.198489	46.3481183723182	2.04833985235654e-46	1.08562012174897e-44	NOTCH1
PD30988_14	ENST00000277541	46	4	800	5288	1421.762787	7233.06863	47.0040322931873	3.74888978406105e-47	1.98691158555236e-45	NOTCH1
PD30988_15	ENST00000277541	47	4	800	5288	1417.343129	7241.114847	48.2239951562216	1.86412922355547e-48	9.87988488484398e-47	NOTCH1
PD30988_16	ENST00000277541	47	4	800	5288	1415.727003	7238.818028	48.2635668592951	1.70101873863345e-48	9.01539931475727e-47	NOTCH1
PD30988_17	ENST00000277541	47	4	800	5288	1417.035847	7230.201717	48.1620161223769	2.15159772425145e-48	1.14034679385327e-46	NOTCH1
PD30988_18	ENST00000277541	47	4	800	5288	1417.035847	7230.201717	48.1620161223769	2.15159772425145e-48	1.14034679385327e-46	NOTCH1
PD30988_19	ENST00000277541	47	4	800	5288	1415.425579	7223.770707	48.1738713594351	2.09337617382851e-48	1.10948937212911e-46	NOTCH1
PD30988_1	ENST00000277541	5	4	800	5288	997.2343429	6410.753876	6.62853299391721	0.000215698622956129	0.00188736295086613	NOTCH1
PD30988_20	ENST00000277541	47	4	800	5288	1414.26581	7232.551225	48.2715725673945	1.6697979089472e-48	8.84992891742015e-47	NOTCH1
PD30988_21	ENST00000277541	47	4	800	5288	1420.874988	7233.023552	48.0510931383923	2.78120237928355e-48	1.47403726102028e-46	NOTCH1
PD30988_22	ENST00000277541	47	4	800	5288	1417.840718	7229.75697	48.1318407598448	2.30720165253807e-48	1.22281687584518e-46	NOTCH1
PD30988_23	ENST00000277541	47	4	800	5288	1417.840718	7229.75697	48.1318407598448	2.30720165253807e-48	1.22281687584518e-46	NOTCH1
PD30988_24	ENST00000277541	47	4	800	5288	1417.840718	7229.75697	48.1318407598448	2.30720165253807e-48	1.22281687584518e-46	NOTCH1
PD30988_25	ENST00000277541	47	4	800	5288	1417.840718	7229.75697	48.1318407598448	2.30720165253807e-48	1.22281687584518e-46	NOTCH1
PD30988_26	ENST00000277541	47	4	800	5288	1417.840718	7229.75697	48.1318407598448	2.30720165253807e-48	1.22281687584518e-46	NOTCH1
PD30988_27	ENST00000277541	47	4	800	5288	1417.840718	7229.75697	48.1318407598448	2.30720165253807e-48	1.22281687584518e-46	NOTCH1
PD30988_28	ENST00000277541	47	4	800	5288	1417.840718	7229.75697	48.1318407598448	2.30720165253807e-48	1.22281687584518e-46	NOTCH1
PD30988_29	ENST00000277541	47	4	800	5288	1417.840718	7229.75697	48.1318407598448	2.30720165253807e-48	1.22281687584518e-46	NOTCH1
PD30988_2	ENST00000277541	24	4	800	5288	1418.021006	7209.039951	24.6025946148784	4.5409456418945e-23	1.11253168226415e-21	NOTCH1
PD30988_30	ENST00000277541	47	4	800	5288	1417.840718	7229.75697	48.1318407598448	2.30720165253807e-48	1.22281687584518e-46	NOTCH1
PD30988_31	ENST00000277541	47	4	800	5288	1417.840718	7229.75697	48.1318407598448	2.30720165253807e-48	1.22281687584518e-46	NOTCH1
PD30988_32	ENST00000277541	47	4	800	5288	1417.840718	7229.75697	48.1318407598448	2.30720165253807e-48	1.22281687584518e-46	NOTCH1
PD30988_33	ENST00000277541	47	4	800	5288	1416.240446	7222.919885	48.1406213194677	2.26079714483598e-48	1.19822248676307e-46	NOTCH1
PD30988_34	ENST00000277541	47	4	800	5288	1414.643783	7231.554887	48.2521080675473	1.74672446756286e-48	9.25763967808318e-47	NOTCH1
PD30988_35	ENST00000277541	47	4	800	5288	1413.186957	7230.768292	48.2964118782197	1.57652968446436e-48	8.3556073276611e-47	NOTCH1
PD30988_36	ENST00000277541	47	4	800	5288	1413.186957	7230.768292	48.2964118782197	1.57652968446436e-48	8.3556073276611e-47	NOTCH1
PD30988_37	ENST00000277541	47	4	800	5288	1413.186957	7230.768292	48.2964118782197	1.57652968446436e-48	8.3556073276611e-47	NOTCH1
PD30988_38	ENST00000277541	47	4	800	5288	1413.186957	7230.768292	48.2964118782197	1.57652968446436e-48	8.3556073276611e-47	NOTCH1
PD30988_39	ENST00000277541	47	4	800	5288	1410.702535	7222.581941	48.3265671259321	1.47027414960452e-48	7.79245299290394e-47	NOTCH1
PD30988_3	ENST00000277541	29	4	800	5288	1423.188797	7162.354881	29.3891408907711	3.2498648188323e-28	8.61214176990561e-27	NOTCH1
PD30988_40	ENST00000277541	47	4	800	5288	1410.702535	7222.581941	48.3265671259321	1.47027414960452e-48	7.79245299290394e-47	NOTCH1
PD30988_41	ENST00000277541	47	4	800	5288	1410.702535	7222.581941	48.3265671259321	1.47027414960452e-48	7.79245299290394e-47	NOTCH1
PD30988_42	ENST00000277541	47	4	800	5288	1410.702535	7222.581941	48.3265671259321	1.47027414960452e-48	7.79245299290394e-47	NOTCH1
PD30988_43	ENST00000277541	47	4	800	5288	1410.702535	7222.581941	48.3265671259321	1.47027414960452e-48	7.79245299290394e-47	NOTCH1
PD30988_44	ENST00000277541	47	4	800	5288	1410.702535	7222.581941	48.3265671259321	1.47027414960452e-48	7.79245299290394e-47	NOTCH1
PD30988_45	ENST00000277541	47	4	800	5288	1410.702535	7222.581941	48.3265671259321	1.47027414960452e-48	7.79245299290394e-47	NOTCH1
PD30988_46	ENST00000277541	47	4	800	5288	1410.702535	7222.581941	48.3265671259321	1.47027414960452e-48	7.79245299290394e-47	NOTCH1
PD30988_47	ENST00000277541	47	4	800	5288	1410.702535	7222.581941	48.3265671259321	1.47027414960452e-48	7.79245299290394e-47	NOTCH1
PD30988_48	ENST00000277541	47	4	800	5288	1410.702535	7222.581941	48.3265671259321	1.47027414960452e-48	7.79245299290394e-47	NOTCH1
PD30988_49	ENST00000277541	47	4	800	5288	1410.702535	7222.581941	48.3265671259321	1.47027414960452e-48	7.79245299290394e-47	NOTCH1
PD30988_4	ENST00000277541	34	4	800	5288	1396.072347	7189.542259	35.2188781163502	2.13389957198939e-34	1.13096677315437e-32	NOTCH1
PD30988_50	ENST00000277541	47	4	800	5288	1410.702535	7222.581941	48.3265671259321	1.47027414960452e-48	7.79245299290394e-47	NOTCH1
PD30988_5	ENST00000277541	37	4	800	5288	1421.667541	7238.163534	37.8757635712244	2.68747942936218e-37	1.42436409756195e-35	NOTCH1
PD30988_6	ENST00000277541	40	4	800	5288	1418.48526	7262.17338	41.1573427925504	8.14221468997575e-41	4.31537378568715e-39	NOTCH1
PD30988_7	ENST00000277541	41	4	800	5288	1400.457904	7252.28217	42.6637639047521	2.11932944265147e-42	1.12324460460528e-40	NOTCH1
PD30988_8	ENST00000277541	42	4	800	5288	1408.948379	7228.740967	43.2969828475171	4.06602263120169e-43	2.1549919945369e-41	NOTCH1
PD30988_9	ENST00000277541	44	4	800	5288	1407.319525	7251.457494	45.5435234952773	1.57955894957332e-45	8.37166243273859e-44	NOTCH1
PD31182_10	ENST00000277541	44	6	800	5288	1199.370174	6687.618333	35.1916344131371	1.33758768933627e-46	6.01914460201322e-45	NOTCH1
PD31182_11	ENST00000277541	45	6	800	5288	1194.541731	6682.08746	36.1033224943781	6.00629720067607e-48	2.70283374030423e-46	NOTCH1
PD31182_12	ENST00000277541	45	6	800	5288	1184.67278	6764.428393	36.8497114168763	5.93568368035542e-49	2.67105765615994e-47	NOTCH1
PD31182_13	ENST00000277541	45	6	800	5288	1182.401602	6792.987059	37.0754885333065	2.94740179465471e-49	1.32633080759462e-47	NOTCH1
PD31182_14	ENST00000277541	46	6	800	5288	1193.577759	6785.438502	37.5011474641116	5.93017493264512e-50	2.6685787196903e-48	NOTCH1
PD31182_15	ENST00000277541	46	6	800	5288	1190.009514	6792.351726	37.6513423056309	3.71801368080618e-50	1.67310615636278e-48	NOTCH1
PD31182_16	ENST00000277541	46	6	800	5288	1196.153309	6789.720829	37.444234075063	7.07780956369097e-50	3.18501430366094e-48	NOTCH1
PD31182_17	ENST00000277541	47	6	800	5288	1205.417902	6782.86038	37.9239971739337	1.20864814168028e-50	5.43891663756124e-49	NOTCH1
PD31182_18	ENST00000277541	47	6	800	5288	1204.288139	6779.769652	37.9422085160018	1.14197333114633e-50	5.13887999015849e-49	NOTCH1
PD31182_19	ENST00000277541	47	6	800	5288	1195.454436	6800.273854	38.3366855449819	3.34081602841013e-51	1.50336721278456e-49	NOTCH1
PD31182_1	ENST00000277541	4	3	800	5288	908.6093778	5738.850901	6.56608152107716	0.000812811056750314	0.0125985713796299	NOTCH1
PD31182_20	ENST00000277541	47	6	800	5288	1195.454436	6800.273854	38.3366855449819	3.34081602841013e-51	1.50336721278456e-49	NOTCH1
PD31182_21	ENST00000277541	48	6	800	5288	1192.554812	6795.195084	39.2149592921903	1.64374133377231e-52	7.39683600197541e-51	NOTCH1
PD31182_22	ENST00000277541	48	6	800	5288	1190.823963	6806.244158	39.3353742252498	1.12855323013264e-52	5.07848953559687e-51	NOTCH1
PD31182_23	ENST00000277541	49	6	800	5288	1192.880156	6812.378916	40.11892026382	7.44473963516752e-54	3.35013283582539e-52	NOTCH1
PD31182_24	ENST00000277541	49	6	800	5288	1191.156341	6810.078062	40.1632514380171	6.4802871436284e-54	2.91612921463278e-52	NOTCH1
PD31182_25	ENST00000277541	50	6	800	5288	1187.330775	6786.993896	40.9726990448085	3.93620039456509e-55	1.77129017755429e-53	NOTCH1
PD31182_26	ENST00000277541	51	6	800	5288	1199.774181	6775.862658	41.2897664089673	1.12212820908429e-55	5.04957694087932e-54	NOTCH1
PD31182_27	ENST00000277541	51	6	800	5288	1199.774181	6775.862658	41.2897664089673	1.12212820908429e-55	5.04957694087932e-54	NOTCH1
PD31182_28	ENST00000277541	51	6	800	5288	1199.774181	6775.862658	41.2897664089673	1.12212820908429e-55	5.04957694087932e-54	NOTCH1
PD31182_29	ENST00000277541	51	6	800	5288	1199.774181	6775.862658	41.2897664089673	1.12212820908429e-55	5.04957694087932e-54	NOTCH1
PD31182_2	ENST00000277541	21	4	800	5288	1047.428449	6545.587006	26.446628541975	2.45306746324948e-24	1.05481900919728e-22	NOTCH1
PD31182_30	ENST00000277541	51	6	800	5288	1199.774181	6775.862658	41.2897664089673	1.12212820908429e-55	5.04957694087932e-54	NOTCH1
PD31182_31	ENST00000277541	51	6	800	5288	1199.774181	6775.862658	41.2897664089673	1.12212820908429e-55	5.04957694087932e-54	NOTCH1
PD31182_32	ENST00000277541	51	6	800	5288	1199.774181	6775.862658	41.2897664089673	1.12212820908429e-55	5.04957694087932e-54	NOTCH1
PD31182_33	ENST00000277541	51	6	800	5288	1199.774181	6775.862658	41.2897664089673	1.12212820908429e-55	5.04957694087932e-54	NOTCH1
PD31182_34	ENST00000277541	51	6	800	5288	1199.774181	6775.862658	41.2897664089673	1.12212820908429e-55	5.04957694087932e-54	NOTCH1
PD31182_35	ENST00000277541	51	6	800	5288	1199.774181	6775.862658	41.2897664089673	1.12212820908429e-55	5.04957694087932e-54	NOTCH1
PD31182_36	ENST00000277541	51	6	800	5288	1199.774181	6775.862658	41.2897664089673	1.12212820908429e-55	5.04957694087932e-54	NOTCH1
PD31182_37	ENST00000277541	51	6	800	5288	1199.774181	6775.862658	41.2897664089673	1.12212820908429e-55	5.04957694087932e-54	NOTCH1
PD31182_38	ENST00000277541	51	6	800	5288	1199.774181	6775.862658	41.2897664089673	1.12212820908429e-55	5.04957694087932e-54	NOTCH1
PD31182_39	ENST00000277541	51	6	800	5288	1203.743018	6768.737874	41.1109786500484	1.96820726799763e-55	8.85693270598934e-54	NOTCH1
PD31182_3	ENST00000277541	29	5	800	5288	1076.502761	6591.898105	29.7632845250702	5.71544353133815e-33	2.51479515378879e-31	NOTCH1
PD31182_40	ENST00000277541	51	6	800	5288	1203.743018	6768.737874	41.1109786500484	1.96820726799763e-55	8.85693270598934e-54	NOTCH1
PD31182_41	ENST00000277541	51	6	800	5288	1203.743018	6768.737874	41.1109786500484	1.96820726799763e-55	8.85693270598934e-54	NOTCH1
PD31182_42	ENST00000277541	51	6	800	5288	1203.743018	6768.737874	41.1109786500484	1.96820726799763e-55	8.85693270598934e-54	NOTCH1
PD31182_43	ENST00000277541	51	6	800	5288	1203.743018	6768.737874	41.1109786500484	1.96820726799763e-55	8.85693270598934e-54	NOTCH1
PD31182_44	ENST00000277541	51	6	800	5288	1203.743018	6768.737874	41.1109786500484	1.96820726799763e-55	8.85693270598934e-54	NOTCH1
PD31182_45	ENST00000277541	51	6	800	5288	1200.318429	6766.342948	41.2133266843072	1.42683921239364e-55	6.4207764557714e-54	NOTCH1
PD31182_46	ENST00000277541	51	6	800	5288	1200.318429	6766.342948	41.2133266843072	1.42683921239364e-55	6.4207764557714e-54	NOTCH1
PD31182_47	ENST00000277541	51	6	800	5288	1200.318429	6766.342948	41.2133266843072	1.42683921239364e-55	6.4207764557714e-54	NOTCH1
PD31182_48	ENST00000277541	51	6	800	5288	1200.318429	6766.342948	41.2133266843072	1.42683921239364e-55	6.4207764557714e-54	NOTCH1
PD31182_49	ENST00000277541	51	6	800	5288	1200.318429	6766.342948	41.2133266843072	1.42683921239364e-55	6.4207764557714e-54	NOTCH1
PD31182_4	ENST00000277541	31	6	800	5288	1047.293229	6586.689938	27.9952542180661	3.05257122973579e-35	1.34313134108375e-33	NOTCH1
PD31182_50	ENST00000277541	51	6	800	5288	1200.318429	6766.342948	41.2133266843072	1.42683921239364e-55	6.4207764557714e-54	NOTCH1
PD31182_5	ENST00000277541	36	6	800	5288	1091.937927	6594.499252	31.2019189659879	3.25724993884658e-40	1.4331899730925e-38	NOTCH1
PD31182_6	ENST00000277541	37	6	800	5288	1098.169682	6665.580433	32.2256529937862	1.0432017866961e-41	4.59008786146284e-40	NOTCH1
PD31182_7	ENST00000277541	40	6	800	5288	1178.049986	6655.54087	32.4264296281131	2.13361295483644e-42	9.38789700128036e-41	NOTCH1
PD31182_8	ENST00000277541	41	6	800	5288	1168.558529	6680.478677	33.6272885977113	3.9799155736503e-44	1.75116285240613e-42	NOTCH1
PD31182_9	ENST00000277541	43	6	800	5288	1181.888552	6654.894425	34.7316224578218	7.36738006504842e-46	3.24164722862131e-44	NOTCH1
PD36806_10	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_11	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_12	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_13	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_14	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_15	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_16	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_17	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_18	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_19	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_1	ENST00000277541	3	1	800	5288	1494.178759	5479.572195	6.00092031692441	0.0090165239942154	0.126231335919016	NOTCH1
PD36806_20	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_21	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_22	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_23	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_24	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_25	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_26	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_27	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_28	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_29	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_2	ENST00000277541	9	4	800	5288	1455.183125	6032.512231	7.66196257312976	5.6943082584787e-06	0.000113886165169574	NOTCH1
PD36806_30	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_31	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_32	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_33	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_34	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_35	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_36	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_37	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
PD36806_38	ENST00000277541	13	4	800	5288	1615.35801	6608.123003	10.8361064862643	3.69167136144956e-09	8.12167699518904e-08	NOTCH1
