ID	ensembleID	na	ns	Na	Ns	cNa	cNs	dnds	Pvalue	PvalueAdj	Gene_Name	
PD30987_22	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_23	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_24	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_25	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_26	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_27	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_28	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_29	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_2	ENST00000269305	1	1	138	831	213.0267706	687.4531743	2.1135370506809	0.380688876359756	0.687705763274654	TP53
PD30987_30	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_31	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_32	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_33	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_34	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_35	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_36	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_37	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_38	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_39	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_3	ENST00000269305	2	1	138	831	211.7076021	676.1492968	3.69378846150561	0.0817672136092119	0.297335322215316	TP53
PD30987_40	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_41	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_42	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_43	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_44	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_45	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_46	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_47	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_48	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_49	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_4	ENST00000269305	3	1	138	831	212.3110741	677.1515911	5.28414699259439	0.0164454985751202	0.0730911047783118	TP53
PD30987_50	ENST00000269305	3	1	138	831	209.6480828	689.5819169	5.43385325320037	0.0144953992679676	0.0644239967465225	TP53
PD30987_5	ENST00000269305	3	1	138	831	212.4668016	676.2177674	5.2740477263343	0.0165863684506262	0.073717193113894	TP53
PD30987_6	ENST00000269305	3	1	138	831	211.9160001	682.5219716	5.33107909226718	0.0158067869745831	0.0702523865537028	TP53
PD30987_7	ENST00000269305	3	1	138	831	212.4260529	680.7414095	5.30690621658677	0.0161325215446508	0.0717000957540034	TP53
PD30987_8	ENST00000269305	3	1	138	831	211.8078739	681.7295768	5.32793366635082	0.0158487877266777	0.0704390565630119	TP53
PD30987_9	ENST00000269305	3	1	138	831	211.8078739	681.7295768	5.32793366635082	0.0158487877266777	0.0704390565630119	TP53
PD30988_10	ENST00000269305	10	0	138	831	198.6148122	733.3928863	37.9253872949562	1.22737333823783e-09	1.3010157385321e-08	TP53
PD30988_11	ENST00000269305	10	0	138	831	198.5546792	733.3917387	37.9365124838619	1.2203899057648e-09	1.29361330011068e-08	TP53
PD30988_12	ENST00000269305	10	0	138	831	198.0242956	731.9830936	37.9643074039042	1.20311602232192e-09	1.27530298366123e-08	TP53
PD30988_13	ENST00000269305	10	0	138	831	197.7969427	731.9534844	38.005298181487	1.17808695223899e-09	1.24877216937333e-08	TP53
PD30988_14	ENST00000269305	10	0	138	831	198.0534568	731.299298	37.9243390050236	1.22803342326753e-09	1.30171542866358e-08	TP53
PD30988_15	ENST00000269305	10	0	138	831	198.2759911	731.8935136	37.912866229521	1.23528085052368e-09	1.30939770155511e-08	TP53
PD30988_16	ENST00000269305	10	0	138	831	198.0499067	731.3995352	37.9300620932835	1.22443404277958e-09	1.29790008534636e-08	TP53
PD30988_17	ENST00000269305	10	0	138	831	198.9106163	731.9500929	37.7979400252856	1.3102862566947e-09	1.38890343209638e-08	TP53
PD30988_18	ENST00000269305	10	0	138	831	198.9106163	731.9500929	37.7979400252856	1.3102862566947e-09	1.38890343209638e-08	TP53
PD30988_19	ENST00000269305	10	0	138	831	198.6845815	731.1183314	37.7979400253562	1.31028625664725e-09	1.38890343204609e-08	TP53
PD30988_1	ENST00000269305	1	0	138	831	171.61844	798.6949657	5.65389946266846	0.030983087985066	0.135551009934664	TP53
PD30988_20	ENST00000269305	10	0	138	831	198.9059027	730.7353011	37.737738356721	1.35137917911152e-09	1.43246192985821e-08	TP53
PD30988_21	ENST00000269305	10	0	138	831	199.6328796	729.9672392	37.5654816312132	1.47622832872596e-09	1.56480202844952e-08	TP53
PD30988_22	ENST00000269305	10	0	138	831	203.9040354	729.2013278	36.76198609162	2.22956031948723e-09	2.36333393865646e-08	TP53
PD30988_23	ENST00000269305	10	0	138	831	203.9040354	729.2013278	36.76198609162	2.22956031948723e-09	2.36333393865646e-08	TP53
PD30988_24	ENST00000269305	10	0	138	831	203.9040354	729.2013278	36.76198609162	2.22956031948723e-09	2.36333393865646e-08	TP53
PD30988_25	ENST00000269305	10	0	138	831	203.9040354	729.2013278	36.76198609162	2.22956031948723e-09	2.36333393865646e-08	TP53
PD30988_26	ENST00000269305	10	0	138	831	203.9040354	729.2013278	36.76198609162	2.22956031948723e-09	2.36333393865646e-08	TP53
PD30988_27	ENST00000269305	10	0	138	831	203.9040354	729.2013278	36.76198609162	2.22956031948723e-09	2.36333393865646e-08	TP53
PD30988_28	ENST00000269305	10	0	138	831	203.9040354	729.2013278	36.76198609162	2.22956031948723e-09	2.36333393865646e-08	TP53
PD30988_29	ENST00000269305	10	0	138	831	203.9040354	729.2013278	36.76198609162	2.22956031948723e-09	2.36333393865646e-08	TP53
PD30988_2	ENST00000269305	8	0	138	831	208.7272241	741.485133	29.4192974327013	9.76867171454466e-08	9.57329828025377e-07	TP53
PD30988_30	ENST00000269305	10	0	138	831	203.9040354	729.2013278	36.76198609162	2.22956031948723e-09	2.36333393865646e-08	TP53
PD30988_31	ENST00000269305	10	0	138	831	203.9040354	729.2013278	36.76198609162	2.22956031948723e-09	2.36333393865646e-08	TP53
PD30988_32	ENST00000269305	10	0	138	831	203.9040354	729.2013278	36.76198609162	2.22956031948723e-09	2.36333393865646e-08	TP53
PD30988_33	ENST00000269305	10	0	138	831	203.6738954	729.2602422	36.8052877010963	2.18055278900465e-09	2.31138595634493e-08	TP53
PD30988_34	ENST00000269305	10	0	138	831	203.4442743	729.3211348	36.8486930787022	2.1325103170826e-09	2.26046093610756e-08	TP53
PD30988_35	ENST00000269305	10	0	138	831	203.351412	729.7260018	36.8849734370175	2.09316821748544e-09	2.21875831053457e-08	TP53
PD30988_36	ENST00000269305	10	0	138	831	203.351412	729.7260018	36.8849734370175	2.09316821748544e-09	2.21875831053457e-08	TP53
PD30988_37	ENST00000269305	10	0	138	831	203.351412	729.7260018	36.8849734370175	2.09316821748544e-09	2.21875831053457e-08	TP53
PD30988_38	ENST00000269305	10	0	138	831	203.351412	729.7260018	36.8849734370175	2.09316821748544e-09	2.21875831053457e-08	TP53
PD30988_39	ENST00000269305	10	0	138	831	203.0326984	728.8693232	36.8991102883357	2.07803585390471e-09	2.20271800513899e-08	TP53
PD30988_3	ENST00000269305	9	0	138	831	203.8817441	737.4803591	33.554769732814	1.15880390642727e-08	1.22833214081291e-07	TP53
PD30988_40	ENST00000269305	10	0	138	831	203.0326984	728.8693232	36.8991102883357	2.07803585390471e-09	2.20271800513899e-08	TP53
PD30988_41	ENST00000269305	10	0	138	831	203.0326984	728.8693232	36.8991102883357	2.07803585390471e-09	2.20271800513899e-08	TP53
PD30988_42	ENST00000269305	10	0	138	831	203.0326984	728.8693232	36.8991102883357	2.07803585390471e-09	2.20271800513899e-08	TP53
PD30988_43	ENST00000269305	10	0	138	831	203.0326984	728.8693232	36.8991102883357	2.07803585390471e-09	2.20271800513899e-08	TP53
PD30988_44	ENST00000269305	10	0	138	831	203.0326984	728.8693232	36.8991102883357	2.07803585390471e-09	2.20271800513899e-08	TP53
PD30988_45	ENST00000269305	10	0	138	831	203.0326984	728.8693232	36.8991102883357	2.07803585390471e-09	2.20271800513899e-08	TP53
PD30988_46	ENST00000269305	10	0	138	831	203.0326984	728.8693232	36.8991102883357	2.07803585390471e-09	2.20271800513899e-08	TP53
PD30988_47	ENST00000269305	10	0	138	831	203.0326984	728.8693232	36.8991102883357	2.07803585390471e-09	2.20271800513899e-08	TP53
PD30988_48	ENST00000269305	10	0	138	831	203.0326984	728.8693232	36.8991102883357	2.07803585390471e-09	2.20271800513899e-08	TP53
PD30988_49	ENST00000269305	10	0	138	831	203.0326984	728.8693232	36.8991102883357	2.07803585390471e-09	2.20271800513899e-08	TP53
PD30988_4	ENST00000269305	9	0	138	831	201.1261232	739.2780268	34.0812434274575	8.83872678881607e-09	9.36905039614504e-08	TP53
PD30988_50	ENST00000269305	10	0	138	831	203.0326984	728.8693232	36.8991102883357	2.07803585390471e-09	2.20271800513899e-08	TP53
PD30988_5	ENST00000269305	9	0	138	831	200.7656207	737.3395048	34.0537445607589	8.96462303211986e-09	9.50250041404705e-08	TP53
PD30988_6	ENST00000269305	9	0	138	831	200.6795087	739.1588859	34.1495229193772	8.53373103911396e-09	9.0457549014608e-08	TP53
PD30988_7	ENST00000269305	10	0	138	831	199.2345307	735.1495093	37.8986995736678	1.24428913775268e-09	1.31894648601784e-08	TP53
PD30988_8	ENST00000269305	10	0	138	831	199.6264713	732.9557103	37.7163585834521	1.36628119727699e-09	1.44825806911361e-08	TP53
PD30988_9	ENST00000269305	10	0	138	831	198.3575193	734.1853434	38.0132347889269	1.17330142358581e-09	1.24369950900095e-08	TP53
PD31182_10	ENST00000269305	17	2	138	831	189.4129319	742.5662497	22.5486877590185	6.86867479666575e-14	1.03030121949986e-12	TP53
PD31182_11	ENST00000269305	18	2	138	831	190.4671183	741.1222943	23.6797975707775	1.23113845306516e-14	1.84670767959774e-13	TP53
PD31182_12	ENST00000269305	18	2	138	831	189.5044043	743.677627	23.8793072566423	9.36556702011593e-15	1.40483505301739e-13	TP53
PD31182_13	ENST00000269305	19	2	138	831	189.3225312	744.4483249	25.2370749067681	1.22833967232511e-15	1.84250950848767e-14	TP53
PD31182_14	ENST00000269305	19	2	138	831	189.1159952	747.3059371	25.3599715964163	1.03714606245812e-15	1.55571909368718e-14	TP53
PD31182_15	ENST00000269305	19	2	138	831	188.550626	750.4318121	25.540010769486	8.09478852637546e-16	1.21421827895632e-14	TP53
PD31182_16	ENST00000269305	20	2	138	831	189.5598796	750.4080168	26.7245724634515	1.34450927971763e-16	2.01676391957644e-15	TP53
PD31182_17	ENST00000269305	20	2	138	831	190.5356736	749.6575775	26.5631573285252	1.68057824828148e-16	2.52086737242222e-15	TP53
PD31182_18	ENST00000269305	20	2	138	831	190.4706942	749.6321208	26.5712146672063	1.66196495111347e-16	2.49294742667021e-15	TP53
PD31182_19	ENST00000269305	21	2	138	831	188.7304283	754.516382	28.3182996240075	1.26675843753972e-17	1.90013765630959e-16	TP53
PD31182_1	ENST00000269305	2	0	138	831	167.6762415	762.2392293	10.0917976510107	0.00256758379790979	0.0265316992450678	TP53
PD31182_20	ENST00000269305	21	2	138	831	188.7304283	754.516382	28.3182996240075	1.26675843753972e-17	1.90013765630959e-16	TP53
PD31182_21	ENST00000269305	21	2	138	831	188.4695607	753.5140584	28.3198070599631	1.26411256247021e-17	1.89616884370532e-16	TP53
PD31182_22	ENST00000269305	21	2	138	831	188.19602	754.0289991	28.3796384236323	1.16344177451227e-17	1.77790446472486e-16	TP53
PD31182_23	ENST00000269305	21	2	138	831	188.0352503	754.0203683	28.4032966496743	1.12588419121671e-17	1.86553505356917e-16	TP53
PD31182_24	ENST00000269305	21	2	138	831	187.7635231	754.7558138	28.4713369741481	1.02449372734732e-17	1.79094665434675e-16	TP53
PD31182_25	ENST00000269305	21	2	138	831	188.0944914	754.2604723	28.4033914557266	1.12573615234694e-17	2.0815645027525e-16	TP53
PD31182_26	ENST00000269305	21	2	138	831	188.1734159	753.7699554	28.3733710961808	1.17359948134879e-17	2.32470240817205e-16	TP53
PD31182_27	ENST00000269305	21	2	138	831	188.1734159	753.7699554	28.3733710961808	1.17359948134879e-17	2.32470240817205e-16	TP53
PD31182_28	ENST00000269305	21	2	138	831	188.1734159	753.7699554	28.3733710961808	1.17359948134879e-17	2.32470240817205e-16	TP53
PD31182_29	ENST00000269305	21	2	138	831	188.1734159	753.7699554	28.3733710961808	1.17359948134879e-17	2.32470240817205e-16	TP53
PD31182_2	ENST00000269305	5	1	138	831	180.4965159	770.9513893	11.1782031976607	5.79235272944523e-05	0.000622677918415362	TP53
PD31182_30	ENST00000269305	21	2	138	831	188.1734159	753.7699554	28.3733710961808	1.17359948134879e-17	2.32470240817205e-16	TP53
PD31182_31	ENST00000269305	21	2	138	831	188.1734159	753.7699554	28.3733710961808	1.17359948134879e-17	2.32470240817205e-16	TP53
PD31182_32	ENST00000269305	21	2	138	831	188.1734159	753.7699554	28.3733710961808	1.17359948134879e-17	2.32470240817205e-16	TP53
PD31182_33	ENST00000269305	21	2	138	831	188.1734159	753.7699554	28.3733710961808	1.17359948134879e-17	2.32470240817205e-16	TP53
PD31182_34	ENST00000269305	21	2	138	831	188.1734159	753.7699554	28.3733710961808	1.17359948134879e-17	2.32470240817205e-16	TP53
PD31182_35	ENST00000269305	21	2	138	831	188.1734159	753.7699554	28.3733710961808	1.17359948134879e-17	2.32470240817205e-16	TP53
PD31182_36	ENST00000269305	21	2	138	831	188.1734159	753.7699554	28.3733710961808	1.17359948134879e-17	2.32470240817205e-16	TP53
PD31182_37	ENST00000269305	21	2	138	831	188.1734159	753.7699554	28.3733710961808	1.17359948134879e-17	2.32470240817205e-16	TP53
PD31182_38	ENST00000269305	21	2	138	831	188.1734159	753.7699554	28.3733710961808	1.17359948134879e-17	2.32470240817205e-16	TP53
PD31182_39	ENST00000269305	21	2	138	831	189.5492934	753.7410584	28.1687703015199	1.55873107448155e-17	2.74686938895616e-16	TP53
PD31182_3	ENST00000269305	10	1	138	831	185.2386763	756.2786876	20.913628047503	2.79777251096774e-09	3.07754976206451e-08	TP53
PD31182_40	ENST00000269305	21	2	138	831	189.5492934	753.7410584	28.1687703015199	1.55873107448155e-17	2.74686938895616e-16	TP53
PD31182_41	ENST00000269305	21	2	138	831	189.5492934	753.7410584	28.1687703015199	1.55873107448155e-17	2.74686938895616e-16	TP53
PD31182_42	ENST00000269305	21	2	138	831	189.5492934	753.7410584	28.1687703015199	1.55873107448155e-17	2.74686938895616e-16	TP53
PD31182_43	ENST00000269305	21	2	138	831	189.5492934	753.7410584	28.1687703015199	1.55873107448155e-17	2.74686938895616e-16	TP53
PD31182_44	ENST00000269305	21	2	138	831	189.5492934	753.7410584	28.1687703015199	1.55873107448155e-17	2.74686938895616e-16	TP53
PD31182_45	ENST00000269305	21	2	138	831	189.0100351	754.7389322	28.28514299574	1.32637720426263e-17	2.33802265788943e-16	TP53
PD31182_46	ENST00000269305	21	2	138	831	189.0100351	754.7389322	28.28514299574	1.32637720426263e-17	2.33802265788943e-16	TP53
PD31182_47	ENST00000269305	21	2	138	831	189.0100351	754.7389322	28.28514299574	1.32637720426263e-17	2.33802265788943e-16	TP53
PD31182_48	ENST00000269305	21	2	138	831	189.0100351	754.7389322	28.28514299574	1.32637720426263e-17	2.33802265788943e-16	TP53
PD31182_49	ENST00000269305	21	2	138	831	189.0100351	754.7389322	28.28514299574	1.32637720426263e-17	2.33802265788943e-16	TP53
PD31182_4	ENST00000269305	13	1	138	831	185.7247912	750.7517808	26.7748260136421	7.25749520143775e-12	1.0644326295442e-10	TP53
PD31182_50	ENST00000269305	21	2	138	831	189.0100351	754.7389322	28.28514299574	1.32637720426263e-17	2.33802265788943e-16	TP53
PD31182_5	ENST00000269305	13	1	138	831	186.2371531	746.621883	26.558400049179	8.90896695089367e-12	1.30664848613107e-10	TP53
PD31182_6	ENST00000269305	15	1	138	831	186.4544923	744.4607879	30.4454083426769	1.73130108055444e-13	2.53924158481317e-12	TP53
PD31182_7	ENST00000269305	16	1	138	831	189.3014525	741.6590213	31.8429828035789	4.07682893661963e-14	5.97934910704212e-13	TP53
PD31182_8	ENST00000269305	17	1	138	831	190.1901827	740.5645127	33.5973884592099	6.84344853332546e-15	1.00370578488773e-13	TP53
PD31182_9	ENST00000269305	17	1	138	831	188.7673007	742.4840649	33.9333040110585	4.95830964205451e-15	7.27218747501328e-14	TP53
PD36806_10	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_11	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_12	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_13	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_14	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_15	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_16	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_17	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_18	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_19	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_20	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_21	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_22	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_23	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_24	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_25	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_26	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_27	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_28	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_29	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_2	ENST00000269305	1	0	138	831	199.9307246	769.9338585	4.85100319143244	0.0497162460322252	0.142925942976633	TP53
PD36806_30	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_31	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_32	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_33	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_34	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_35	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_36	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_37	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_38	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_39	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_3	ENST00000269305	1	0	138	831	194.634003	791.9025159	5.06867507061446	0.0436855270976372	0.128207752584822	TP53
PD36806_40	ENST00000269305	1	0	138	831	200.1864142	774.8984101	4.87088411167515	0.0491306344873293	0.144336656362076	TP53
PD36806_41	ENST00000269305	1	0	138	831	200.1864142	774.8984101	4.87088411167515	0.0491306344873293	0.144336656362076	TP53
PD36806_42	ENST00000269305	1	0	138	831	200.1864142	774.8984101	4.87088411167515	0.0491306344873293	0.144336656362076	TP53
PD36806_43	ENST00000269305	1	0	138	831	200.1864142	774.8984101	4.87088411167515	0.0491306344873293	0.144336656362076	TP53
PD36806_44	ENST00000269305	1	0	138	831	200.1864142	774.8984101	4.87088411167515	0.0491306344873293	0.144336656362076	TP53
PD36806_45	ENST00000269305	1	0	138	831	200.1864142	774.8984101	4.87088411167515	0.0491306344873293	0.144336656362076	TP53
PD36806_46	ENST00000269305	1	0	138	831	200.1864142	774.8984101	4.87088411167515	0.0491306344873293	0.144336656362076	TP53
PD36806_47	ENST00000269305	1	0	138	831	200.1864142	774.8984101	4.87088411167515	0.0491306344873293	0.144336656362076	TP53
PD36806_48	ENST00000269305	1	0	138	831	200.1864142	774.8984101	4.87088411167515	0.0491306344873293	0.144336656362076	TP53
PD36806_49	ENST00000269305	1	0	138	831	200.1864142	774.8984101	4.87088411167515	0.0491306344873293	0.144336656362076	TP53
PD36806_4	ENST00000269305	1	0	138	831	202.697909	777.1387707	4.8339752715456	0.0502236824826736	0.146627899546784	TP53
PD36806_50	ENST00000269305	1	0	138	831	200.1864142	774.8984101	4.87088411167515	0.0491306344873293	0.144336656362076	TP53
PD36806_5	ENST00000269305	1	0	138	831	199.5065815	777.7347675	4.89829128268633	0.0483352444757423	0.141929661719993	TP53
PD36806_6	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_7	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_8	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
PD36806_9	ENST00000269305	1	0	138	831	199.4727552	774.8511762	4.88449628333003	0.0487338792770897	0.142827973376754	TP53
