gene_name,n_syn,n_mis,n_non,n_spl,n_ind,wmis_cv,wnon_cv,wspl_cv,wind_cv,pmis_cv,ptrunc_cv,pallsubs_cv,pind_cv,qmis_cv,qtrunc_cv,qallsubs_cv,pglobal_cv,qglobal_cv,wmis_loc,wnon_loc,wspl_loc,pmis_loc,pall_loc,qmis_loc,qall_loc,areacutoff
SCN11A,8,30,0,0,4,1.3340310106647675,0,0,0.677205023364486,0.36617441451292143,0.04720489503651626,0.055692134943098326,0.7634092825278951,0.985660045416356,0.6572667531628782,0.8366292953925586,0.17677586654806132,0.8991634697741294,1.2996040150373565,0,0,0.4996865521781747,0.13357154587805775,0.9881242857601154,0.7533631698792417,0.52
CASP8,5,6,0,0,4,0.7306865899467868,0,0,2.251486830926083,0.5312977152515053,0.20181718418503491,0.39536366063136996,0.12207594878342712,0.985660045416356,0.8014182564860894,0.8902351996753086,0.19455672471915542,0.8991634697741294,0.42912968761784737,0,0,0.17367762218057814,0.3260479697702089,0.7206629018973189,0.8040993009787512,0.52
RBM10,5,15,2,0,7,1.1974429261800685,1.3886669715137823,1.3886669715137823,2.281111657648795,0.6490517875413386,0.6810850774283422,0.8616965909479024,0.06257855042480956,0.985660045416356,0.898246463903528,0.9580163576326443,0.21139095919710504,0.8991634697741294,1.2875829296228263,2.4004605212767705,0,0.6174385683908336,0.5261461356281034,0.9881242857601154,0.9240274719819817,0.52
PPP1R3A,12,16,0,0,3,0.671089312365367,0,0,0.8104751125573189,0.24582571137142295,0.0423598522852614,0.0905146600599831,0.6625796532073925,0.985660045416356,0.6572667531628782,0.8366292953925586,0.2287291590288002,0.8991634697741294,0.38944326287806225,0,0,0.017508229437450118,0.02355212752886171,0.6082212688859954,0.3846847496380746,0.52
SMAD4,3,10,0,2,4,1.3200221090287203,2.5466985524013865,2.5466985524013865,2.1944871643203596,0.5459329695208817,0.2806088560574346,0.5227168187039619,0.12966733549937778,0.985660045416356,0.8048713521343758,0.9580163576326443,0.25020717244069246,0.8991634697741294,1.0619804906802823,0,6.1799724849811,0.9268226558198965,0.1655115012227717,0.9999797197253174,0.7533631698792417,0.52
SOX2,3,4,0,0,3,0.730667156280914,0,0,2.86214953271028,0.5951894901671928,0.4926109838310513,0.7021945685744333,0.09941973748079112,0.985660045416356,0.8048713521343758,0.9580163576326443,0.2556480081314141,0.8991634697741294,0.7178752776594758,0,0,0.6674536204069685,0.9019932937643228,0.9881242857601154,0.9821704754322625,0.52
DICER1,8,22,0,0,5,0.9213035860257824,0,0,0.7888399648135458,0.8113471136368376,0.03585057970585548,0.10786664072175878,0.6797301018147288,0.985660045416356,0.6572667531628782,0.8366292953925586,0.2648999600699802,0.8991634697741294,0.9043661775344546,0,0,0.8091318632423146,0.22069573891823646,0.9999797197253174,0.7724350862138276,0.52
RB1,4,12,2,1,6,1.0188904691387701,1.6760310870857913,1.6760310870857913,1.9594479039868011,0.9651820745228545,0.4551705542661447,0.7419051226293696,0.11978070388136405,0.985660045416356,0.8048713521343758,0.9580163576326443,0.30397712109107444,0.8991634697741294,0.9725970215527415,1.734213995962983,1.3852717705562203,0.9617050462954159,0.9009647066008317,0.9999797197253174,0.9821704754322625,0.52
NOTCH4,10,20,0,0,6,0.8177713268528074,0,0,0.9083468576864961,0.5508820586382079,0.057450737918566586,0.15898416777549396,0.5828946481692487,0.985660045416356,0.6572667531628782,0.8366292953925586,0.3131075280586759,0.8991634697741294,0.8476663585791114,0,0,0.6725651353905078,0.3361311704728587,0.9881242857601154,0.8040993009787512,0.52
HRAS,1,2,0,0,2,0.7381627227277513,0,0,3.1935563207083124,0.6975539897451402,0.5256302707816332,0.7688312124458523,0.13474869157380753,0.985660045416356,0.8048713521343758,0.9580163576326443,0.33848151212436584,0.8991634697741294,0.8949174344838863,0,0,0.9282278815117074,0.9575840245952233,0.9999797197253174,0.9904896952449227,0.52
PCED1B,1,5,1,0,3,0.9769418889117375,3.5688711844551158,3.5688711844551158,2.1019943450389587,0.9682546578972241,0.3088834356871981,0.5831085410704548,0.18288058567611948,0.985660045416356,0.8048713521343758,0.9580163576326443,0.3453302296304308,0.8991634697741294,2.159650689833225,7.889430479862196,0,0.4461055502782456,0.5950648689685387,0.9881242857601154,0.9689717128002984,0.52
ERBB2,2,10,1,1,7,0.9896462103042596,1.973778631720182,1.973778631720182,1.6908558545151497,0.9825327755566541,0.42318592924028164,0.7021379892860515,0.16285737284841298,0.985660045416356,0.8048713521343758,0.9580163576326443,0.3623134051633372,0.8991634697741294,2.1467749187921643,3.7840634929485044,4.92974853026838,0.2852776372098027,0.528015698275418,0.8385813196727264,0.9240274719819817,0.52
FGFR3,5,10,0,0,4,0.8926773015244253,0,0,1.5000635375391334,0.7951210703209116,0.17619750819028024,0.3996974365889141,0.28633941020346415,0.985660045416356,0.7848798092112482,0.8902351996753086,0.362531902651412,0.8991634697741294,1.042448304935252,0,0,0.9393609030447102,0.6503636689947068,0.9999797197253174,0.9821704754322625,0.52
CDKN2A.p16INK4a,0,0,0,0,0,0,0,0,0,0.04093951421227837,0.6487230862576068,0.1150428144492256,1,0.7846183648510984,0.898246463903528,0.8366292953925586,0.36381725443422686,0.8991634697741294,0,0,0,0.9999783466561675,1,0.9999797197253174,1,0.52
BRAF,5,13,4,0,3,1.1810772970028967,2.7990705686168105,2.7990705686168105,1.1866539131706249,0.6844424070924042,0.10742294711465938,0.27318507604654974,0.4456798907830456,0.985660045416356,0.6831018090217437,0.8366292953925586,0.3781359037606906,0.8991634697741294,0.9692440783545411,3.36415035862835,0,0.9527730021105921,0.16912234425860528,0.9999797197253174,0.7533631698792417,0.52
NF1,15,37,2,1,14,0.8891293565819635,0.6498094682484663,0.6498094682484663,1.4955739107542454,0.6691547129835775,0.46138642389643747,0.7475368826032418,0.16748971756129546,0.985660045416356,0.8048713521343758,0.9580163576326443,0.38535577276034116,0.8991634697741294,0.8099295413154796,0.6158108106361779,0.5493178150252253,0.49769427375753805,0.8247833862517352,0.9881242857601154,0.9821704754322625,0.52
CR2,4,17,0,0,1,1.3196396897406049,0,0,0.2775735136937692,0.48258854685426356,0.11152682596273367,0.1661066930243973,0.950534913248857,0.985660045416356,0.6831018090217437,0.8366292953925586,0.4493327024906717,0.9184831537311138,1.4021968924711576,0,0,0.529183267162199,0.3102310994821522,0.9881242857601154,0.8040993009787512,0.52
ERBB3,5,15,1,0,7,0.9807747212615522,0.5998254948947672,0.5998254948947672,1.5813216331132,0.9610746612539947,0.5992457057012448,0.867506668889733,0.19562729163519743,0.985660045416356,0.8636188111576764,0.9580163576326443,0.4707149655326399,0.9184831537311138,1.0805597123402872,1.0244040826793155,0,0.8799770198219548,0.766319190194024,0.9999797197253174,0.9821704754322625,0.52
MUC17,29,80,3,0,21,1.0127218505641193,0.9435722965984834,0.9435722965984834,1.4177002358284565,0.9502488490579271,0.9224613578547203,0.9914146083469387,0.17638705934274487,0.985660045416356,0.9563640658485166,0.9914146083469387,0.4797977149068744,0.9184831537311138,0.9154365556945848,0.9703785615497017,0,0.6856372595070188,0.809917215078872,0.9881242857601154,0.9821704754322625,0.52
SMO,2,16,0,1,2,1.9875205733342887,1.6380956038966266,1.6380956038966266,0.7700199250438825,0.10303289989933317,0.6624820286805844,0.2637472590550888,0.6902847708301347,0.985660045416356,0.898246463903528,0.8366292953925586,0.4921856788664384,0.9184831537311138,3.707381399721074,0,9.414405857309339,0.03979707262600085,0.09039284207676568,0.6082212688859954,0.753001431275789,0.52
FGFR1,2,13,0,0,1,1.5668253831173107,0,0,0.35525509422399265,0.31188115760924917,0.21262117008814618,0.21479859154953074,0.9122633273788473,0.985660045416356,0.8014182564860894,0.8366292953925586,0.5153327636256229,0.9184831537311138,2.744220086142579,0,0,0.13492738266254456,0.2366032549261019,0.7206629018973189,0.7729039660919329,0.52
AKT1,4,4,0,2,1,0.5266769646325504,2.2055755937010435,2.2055755937010435,0.6307439718654672,0.26029873553945315,0.35070189177293454,0.2615807709674811,0.7664707145356984,0.985660045416356,0.8048713521343758,0.8366292953925586,0.5226820359218544,0.9184831537311138,0.4665809733896471,0,4.388554000345405,0.28667400463988424,0.11346926681490488,0.8385813196727264,0.7533631698792417,0.52
KEAP1,3,13,0,0,1,1.6346961487183616,0,0,0.4854205607476635,0.2530864469496873,0.278218413620408,0.23969251818529969,0.8420971157164634,0.985660045416356,0.8048713521343758,0.8366292953925586,0.5248475164177793,0.9184831537311138,2.1878375382837527,0,0,0.18751959080657699,0.3446139861337505,0.7206629018973189,0.8040993009787512,0.52
NRAS,1,4,0,0,1,1.7819950592903766,0,0,1.5967781603541562,0.3724745126664044,0.4932102574033247,0.5074019477452012,0.45359493553449337,0.985660045416356,0.8048713521343758,0.9580163576326443,0.5682531527715101,0.9208719765620771,1.4393141387818817,0,0,0.7358394508725192,0.833388689365167,0.9999797197253174,0.9821704754322625,0.52
SETD2,6,40,1,2,3,1.6765962027534829,1.2123959216321674,1.2123959216321674,0.35483959118981256,0.10177417824734358,0.7699255404887383,0.24982029162443853,0.9570702545209595,0.985660045416356,0.898246463903528,0.8366292953925586,0.5812154923380658,0.9208719765620771,2.0197057367565336,0.5744303852395481,6.385204093242346,0.0805912194874594,0.06561268743338089,0.7206629018973189,0.753001431275789,0.52
APOB,26,70,5,2,18,1.0294558167690062,1.3221523926522456,1.3221523926522456,1.1965340290120976,0.8916600254961686,0.5161931293444835,0.8074717692581079,0.3150415826833498,0.985660045416356,0.8048713521343758,0.9580163576326443,0.6026172473943299,0.9208719765620771,0.9636134819395458,1.0561956067652147,2.168763936904428,0.8721515608415082,0.7923518468751366,0.9999797197253174,0.9821704754322625,0.52
AURKA,0,4,0,2,0,1.0637247695673928,4.672756755661069,4.672756755661069,0,0.9240585265458419,0.10266625280802733,0.25515174624928627,1,0.985660045416356,0.6831018090217437,0.8366292953925586,0.6036627069784565,0.9208719765620771,1e4,0,1e4,0.144537863251482,0.020026077309242885,0.7206629018973189,0.3846847496380746,0.52
FAT4,19,75,3,0,12,1.3436165835365361,0.8954246984565156,0.8954246984565156,0.7307615828196461,0.19078099153506856,0.8544930860802168,0.35884151596817393,0.7453361655092734,0.985660045416356,0.9563640658485166,0.87916171412202615,0.6201790862560927,0.9208719765620771,1.3912079315419343,1.0334994098184964,0,0.18451808916847412,0.42953323759495654,0.7206629018973189,0.8107599531036761,0.52
AKT2,6,6,0,1,2,0.6570382232107168,1.1022045183462863,1.1022045183462863,1.2588707488269282,0.39182653374632315,0.9265326970865468,0.6730778176992095,0.45509338021297363,0.985660045416356,0.9563640658485166,0.9580163576326443,0.6687268660864831,0.9256286327637799,0.4517737128813818,0,1.6909244697588917,0.1742237412176202,0.32269267359863374,0.7206629018973189,0.8040993009787512,0.52
TRIOBP,8,24,5,0,3,1.006068893882994,2.1802678591583393,2.1802678591583393,0.3846845103135541,0.985660045416356,0.16226158024323867,0.33558117496447903,0.9437221533666155,0.985660045416356,0.7848798092112482,0.8730057354736687,0.6808364613799834,0.9256286327637799,1.1978532774645076,3.115512949234105,0,0.6536302510046059,0.21988491286287537,0.9881242857601154,0.7724350862138276,0.52
ERBB4,12,17,2,1,3,0.660761333440196,1.0438346873203643,1.0438346873203643,0.6953121095507022,0.22163876057550835,0.9454441861648729,0.4327730307606644,0.7427833717108341,0.985660045416356,0.9563640658485166,0.9219947177075025,0.6862753729394347,0.9256286327637799,0.4655104579117636,0.7728547702008381,0.6703892252346633,0.04965071582742819,0.2639159228244714,0.6082212688859954,0.8040993009787512,0.52
EGFR,9,24,2,1,4,1.2796810319079832,1.589804212032551,1.589804212032551,1.0021068553832857,0.4504417115328919,0.4867577629283224,0.6608408249191778,0.5281718235057725,0.985660045416356,0.8048713521343758,0.9580163576326443,0.7164259688583683,0.9256286327637799,1.1526558401876343,1.6235934232903046,1.1585557952811703,0.7133967514951138,0.943604777654171,0.9987554520931593,0.9904896952449227,0.52
KCNH5,4,14,1,0,4,1.187590545875841,0.9446334069929913,0.9446334069929913,1.2270489402114853,0.6771739308152405,0.9563640658485166,0.9061242186011613,0.4003616068403769,0.985660045416356,0.9563640658485166,0.9580163576326443,0.7306212443445842,0.9256286327637799,1.2803372385602707,1.2920345090672176,0,0.6558329334630663,0.8725305222968088,0.9881242857601154,0.9821704754322625,0.52
KRAS,0,2,0,0,1,1.0348423786706973,0,0,1.5967781603541562,0.9666762266410205,0.5236428760477546,0.8131630899523126,0.45359493553449337,0.985660045416356,0.8048713521343758,0.9580163576326443,0.7367248301589269,0.9256286327637799,1e4,0,0,0.29093637621298674,0.6992616358617563,0.8385813196727264,0.9821704754322625,0.52
PTEN,1,7,0,1,1,1.5537908739371507,1.886681122755759,1.886681122755759,0.7509600259091329,0.4123647596120753,0.5834144311143972,0.6603908742974807,0.7099233570029484,0.985660045416356,0.8636188111576764,0.9580163576326443,0.8239734372534544,0.9789617353352338,2.1222227329983427,0,7.48321559140763,0.4403296078041008,0.42118442075274865,0.9881242857601154,0.8107599531036761,0.52
FLG2,13,32,2,0,6,0.94362273377429,0.6111524859287152,0.6111524859287152,0.7610063138811614,0.8417435463524141,0.4790369671356005,0.7783855982524392,0.7049598713765041,0.985660045416356,0.8048713521343758,0.9580163576326443,0.878049996847818,0.9789617353352338,0.8139881088758725,0.5311665826476826,0,0.5376335617989522,0.8145787319823217,0.9881242857601154,0.9821704754322625,0.52
EZH2,5,10,1,0,2,0.8587763017163841,0.7029132829533822,0.7029132829533822,0.8068825810300257,0.727655462335473,0.7229913330277027,0.904399096039275,0.6686103088014956,0.985660045416356,0.898246463903528,0.9580163576326443,0.9088731450656704,0.9789617353352338,0.6239925096103689,0.8397695430986128,0,0.40321716277079533,0.613022920343046,0.9881242857601154,0.9689717128002984,0.52
MET,5,18,2,1,1,1.1576936286458064,1.9467633636463413,1.9467633636463413,0.215321398486366,0.7008864609896056,0.33883814645415666,0.6297182996729019,0.975513967114021,0.985660045416356,0.8048713521343758,0.9580163576326443,0.9136306213486627,0.9789617353352338,1.2878535478694573,1.995827857034543,2.6097245591880536,0.608550673384795,0.7819574661496871,0.9881242857601154,0.9821704754322625,0.52
GRM3,18,21,1,0,1,0.8130876319640767,0.5441255077297917,0.5441255077297917,0.3447589209855565,0.4882844099322565,0.5115253350249086,0.678094907428296,0.9177220478368812,0.985660045416356,0.8048713521343758,0.9580163576326443,0.9174786736517001,0.9789617353352338,0.497511370688042,0.37421626907561695,0,0.03288109228517877,0.14957417765870784,0.6082212688859954,0.7533631698792417,0.52
PREX2,8,17,2,0,3,0.7757161906949573,0.8057360339894205,0.8057360339894205,0.5663743319240007,0.48450724405843815,0.7691793828796899,0.77969120402098,0.8339626168206132,0.985660045416356,0.898246463903528,0.9580163576326443,0.9301093624896433,0.9789617353352338,0.7070312327641556,1.2796915733908325,0,0.4292384784018045,0.41483436437457777,0.9881242857601154,0.8107599531036761,0.52
PLCB1,3,9,2,0,1,0.7405270659325027,1.3470191791069839,1.3470191791069839,0.24929157803392743,0.5254732039355233,0.7122420580237245,0.6907215537187299,0.9627216938988583,0.985660045416356,0.898246463903528,0.9580163576326443,0.9362877094700743,0.9789617353352338,1.0164678342217317,3.221207387681685,0,0.9804267783094249,0.4301991587897057,0.9999797197253174,0.8107599531036761,0.52
ADAMTS18,13,22,3,0,3,0.9033996135421926,0.9440774038112033,0.9440774038112033,0.7448146901815623,0.7462127260419731,0.9256990292568611,0.9489734423030143,0.7078320198880108,0.985660045416356,0.9563640658485166,0.9687437223509937,0.939004113484816,0.9789617353352338,0.6719957080651567,0.9547084046156908,0,0.2652750461282034,0.37578388759491377,0.8385813196727264,0.8107599531036761,0.52
GRIN2A,15,26,2,0,3,0.8940325383158567,1.0521249509358066,1.0521249509358066,0.6212720487384772,0.7034752702039964,0.9456442873780879,0.9189136491578423,0.795482945250866,0.985660045416356,0.9563640658485166,0.9580163576326443,0.9600466453869015,0.9800476171657952,0.7276902742452819,1.095125732089192,0,0.3346177641551049,0.5889815974877167,0.9109039135333412,0.9689717128002984,0.52
NSD1,8,30,2,0,4,1.0977599127002695,0.7950693263364838,0.7950693263364838,0.4499634415532662,0.772299627737792,0.7549886247177511,0.8770882099790618,0.9211326560292146,0.985660045416356,0.898246463903528,0.9580163576326443,0.9802419093035519,0.9802419093035519,1.2213800466419413,1.064927217424198,0,0.6085343025874995,0.761880642327256,0.9881242857601154,0.9821704754322625,0.52
BAI3,14,43,5,1,11,1.451262021730328,1.6544792595771307,1.6544792595771307,2.191245144543787,0.16063156217882701,0.30241720184639587,0.31266377845667914,0.042328828350660014,0.985660045416356,0.8048713521343758,0.8730057354736687,0.07047359039454548,0.8991634697741294,1.07467454301105,1.4677526644956334,0.6708010438275736,0.8138480198377162,0.8557982691895636,0.9999797197253174,0.9821704754322625,0.5700000000000001
PTCH1,6,23,2,2,9,1.4302516736398312,3.254991682112384,3.254991682112384,1.885697965611607,0.30770057772549997,0.06706803603702838,0.16381199571317184,0.0957000146254528,0.985660045416356,0.6572667531628782,0.8366292953925586,0.0808229357102771,0.8991634697741294,1.7661493271922242,3.07288801891786,5.808691719856346,0.19119628009520706,0.19509103089894464,0.7206629018973189,0.7724350862138276,0.5700000000000001
PTPRT,12,45,1,0,3,1.8154933377018005,0.3895182147136462,0.3895182147136462,0.622972998906139,0.026671444017323576,0.28864605299352997,0.021307157028466528,0.7942767506025684,0.7846183648510984,0.8048713521343758,0.8366292953925586,0.08595647793727734,0.8991634697741294,1.5998967340439372,0.5342156220579327,0,0.131070213827444,0.09220425689091294,0.7206629018973189,0.753001431275789,0.5700000000000001
ADAM29,6,21,2,0,6,1.5832270698624844,2.288107821212731,2.288107821212731,2.217207189773128,0.19722158245009636,0.3264469356647717,0.3385124280408103,0.08249775493599333,0.985660045416356,0.8048713521343758,0.8730057354736687,0.12785257684994644,0.8991634697741294,1.0372000572120028,1.4989799051851789,0,0.9368983107256316,0.970275619831761,0.9999797197253174,0.9904896952449227,0.5700000000000001
CDKN2A.p14arf,0,0,0,1,0,0,6.729618424417308,6.729618424417308,0,0.04803785907251623,0.1576708875588243,0.03940946396877698,1,0.7846183648510984,0.7848798092112482,0.8366292953925586,0.1668497900682806,0.8991634697741294,0,0,1e4,0.9999797197253174,0.016492875675579888,0.9999797197253174,0.3846847496380746,0.5700000000000001
SCN11A,8,30,0,0,4,1.3340310106647675,0,0,0.677205023364486,0.36617441451292143,0.04720489503651626,0.055692134943098326,0.7634092825278951,0.985660045416356,0.6572667531628782,0.8366292953925586,0.17677586654806132,0.8991634697741294,1.2996040150373565,0,0,0.4996865521781747,0.13357154587805775,0.9881242857601154,0.7533631698792417,0.5700000000000001
CASP8,5,6,0,0,4,0.7306865899467868,0,0,2.251486830926083,0.5312977152515053,0.20181718418503491,0.39536366063136996,0.12207594878342712,0.985660045416356,0.8014182564860894,0.8902351996753086,0.19455672471915542,0.8991634697741294,0.42912968761784737,0,0,0.17367762218057814,0.3260479697702089,0.7206629018973189,0.8040993009787512,0.5700000000000001
RBM10,5,15,2,0,7,1.1974429261800685,1.3886669715137823,1.3886669715137823,2.281111657648795,0.6490517875413386,0.6810850774283422,0.8616965909479024,0.06257855042480956,0.985660045416356,0.898246463903528,0.9580163576326443,0.21139095919710504,0.8991634697741294,1.2875829296228263,2.4004605212767705,0,0.6174385683908336,0.5261461356281034,0.9881242857601154,0.9240274719819817,0.5700000000000001
PPP1R3A,12,16,0,0,3,0.671089312365367,0,0,0.8104751125573189,0.24582571137142295,0.0423598522852614,0.0905146600599831,0.6625796532073925,0.985660045416356,0.6572667531628782,0.8366292953925586,0.2287291590288002,0.8991634697741294,0.38944326287806225,0,0,0.017508229437450118,0.02355212752886171,0.6082212688859954,0.3846847496380746,0.5700000000000001
SMAD4,3,10,0,2,4,1.3200221090287203,2.5466985524013865,2.5466985524013865,2.1944871643203596,0.5459329695208817,0.2806088560574346,0.5227168187039619,0.12966733549937778,0.985660045416356,0.8048713521343758,0.9580163576326443,0.25020717244069246,0.8991634697741294,1.0619804906802823,0,6.1799724849811,0.9268226558198965,0.1655115012227717,0.9999797197253174,0.7533631698792417,0.5700000000000001
SOX2,3,4,0,0,3,0.730667156280914,0,0,2.86214953271028,0.5951894901671928,0.4926109838310513,0.7021945685744333,0.09941973748079112,0.985660045416356,0.8048713521343758,0.9580163576326443,0.2556480081314141,0.8991634697741294,0.7178752776594758,0,0,0.6674536204069685,0.9019932937643228,0.9881242857601154,0.9821704754322625,0.5700000000000001
DICER1,8,22,0,0,5,0.9213035860257824,0,0,0.7888399648135458,0.8113471136368376,0.03585057970585548,0.10786664072175878,0.6797301018147288,0.985660045416356,0.6572667531628782,0.8366292953925586,0.2648999600699802,0.8991634697741294,0.9043661775344546,0,0,0.8091318632423146,0.22069573891823646,0.9999797197253174,0.7724350862138276,0.5700000000000001
RB1,4,12,2,1,6,1.0188904691387701,1.6760310870857913,1.6760310870857913,1.9594479039868011,0.9651820745228545,0.4551705542661447,0.7419051226293696,0.11978070388136405,0.985660045416356,0.8048713521343758,0.9580163576326443,0.30397712109107444,0.8991634697741294,0.9725970215527415,1.734213995962983,1.3852717705562203,0.9617050462954159,0.9009647066008317,0.9999797197253174,0.9821704754322625,0.5700000000000001
NOTCH4,10,20,0,0,6,0.8177713268528074,0,0,0.9083468576864961,0.5508820586382079,0.057450737918566586,0.15898416777549396,0.5828946481692487,0.985660045416356,0.6572667531628782,0.8366292953925586,0.3131075280586759,0.8991634697741294,0.8476663585791114,0,0,0.6725651353905078,0.3361311704728587,0.9881242857601154,0.8040993009787512,0.5700000000000001
HRAS,1,2,0,0,2,0.7381627227277513,0,0,3.1935563207083124,0.6975539897451402,0.5256302707816332,0.7688312124458523,0.13474869157380753,0.985660045416356,0.8048713521343758,0.9580163576326443,0.33848151212436584,0.8991634697741294,0.8949174344838863,0,0,0.9282278815117074,0.9575840245952233,0.9999797197253174,0.9904896952449227,0.5700000000000001
PCED1B,1,5,1,0,3,0.9769418889117375,3.5688711844551158,3.5688711844551158,2.1019943450389587,0.9682546578972241,0.3088834356871981,0.5831085410704548,0.18288058567611948,0.985660045416356,0.8048713521343758,0.9580163576326443,0.3453302296304308,0.8991634697741294,2.159650689833225,7.889430479862196,0,0.4461055502782456,0.5950648689685387,0.9881242857601154,0.9689717128002984,0.5700000000000001
ERBB2,2,10,1,1,7,0.9896462103042596,1.973778631720182,1.973778631720182,1.6908558545151497,0.9825327755566541,0.42318592924028164,0.7021379892860515,0.16285737284841298,0.985660045416356,0.8048713521343758,0.9580163576326443,0.3623134051633372,0.8991634697741294,2.1467749187921643,3.7840634929485044,4.92974853026838,0.2852776372098027,0.528015698275418,0.8385813196727264,0.9240274719819817,0.5700000000000001
FGFR3,5,10,0,0,4,0.8926773015244253,0,0,1.5000635375391334,0.7951210703209116,0.17619750819028024,0.3996974365889141,0.28633941020346415,0.985660045416356,0.7848798092112482,0.8902351996753086,0.362531902651412,0.8991634697741294,1.042448304935252,0,0,0.9393609030447102,0.6503636689947068,0.9999797197253174,0.9821704754322625,0.5700000000000001
CDKN2A.p16INK4a,0,0,0,0,0,0,0,0,0,0.04093951421227837,0.6487230862576068,0.1150428144492256,1,0.7846183648510984,0.898246463903528,0.8366292953925586,0.36381725443422686,0.8991634697741294,0,0,0,0.9999783466561675,1,0.9999797197253174,1,0.5700000000000001
BRAF,5,13,4,0,3,1.1810772970028967,2.7990705686168105,2.7990705686168105,1.1866539131706249,0.6844424070924042,0.10742294711465938,0.27318507604654974,0.4456798907830456,0.985660045416356,0.6831018090217437,0.8366292953925586,0.3781359037606906,0.8991634697741294,0.9692440783545411,3.36415035862835,0,0.9527730021105921,0.16912234425860528,0.9999797197253174,0.7533631698792417,0.5700000000000001
NF1,15,37,2,1,14,0.8891293565819635,0.6498094682484663,0.6498094682484663,1.4955739107542454,0.6691547129835775,0.46138642389643747,0.7475368826032418,0.16748971756129546,0.985660045416356,0.8048713521343758,0.9580163576326443,0.38535577276034116,0.8991634697741294,0.8099295413154796,0.6158108106361779,0.5493178150252253,0.49769427375753805,0.8247833862517352,0.9881242857601154,0.9821704754322625,0.5700000000000001
CR2,4,17,0,0,1,1.3196396897406049,0,0,0.2775735136937692,0.48258854685426356,0.11152682596273367,0.1661066930243973,0.950534913248857,0.985660045416356,0.6831018090217437,0.8366292953925586,0.4493327024906717,0.9184831537311138,1.4021968924711576,0,0,0.529183267162199,0.3102310994821522,0.9881242857601154,0.8040993009787512,0.5700000000000001
ERBB3,5,15,1,0,7,0.9807747212615522,0.5998254948947672,0.5998254948947672,1.5813216331132,0.9610746612539947,0.5992457057012448,0.867506668889733,0.19562729163519743,0.985660045416356,0.8636188111576764,0.9580163576326443,0.4707149655326399,0.9184831537311138,1.0805597123402872,1.0244040826793155,0,0.8799770198219548,0.766319190194024,0.9999797197253174,0.9821704754322625,0.5700000000000001
MUC17,29,80,3,0,21,1.0127218505641193,0.9435722965984834,0.9435722965984834,1.4177002358284565,0.9502488490579271,0.9224613578547203,0.9914146083469387,0.17638705934274487,0.985660045416356,0.9563640658485166,0.9914146083469387,0.4797977149068744,0.9184831537311138,0.9154365556945848,0.9703785615497017,0,0.6856372595070188,0.809917215078872,0.9881242857601154,0.9821704754322625,0.5700000000000001
SMO,2,16,0,1,2,1.9875205733342887,1.6380956038966266,1.6380956038966266,0.7700199250438825,0.10303289989933317,0.6624820286805844,0.2637472590550888,0.6902847708301347,0.985660045416356,0.898246463903528,0.8366292953925586,0.4921856788664384,0.9184831537311138,3.707381399721074,0,9.414405857309339,0.03979707262600085,0.09039284207676568,0.6082212688859954,0.753001431275789,0.5700000000000001
FGFR1,2,13,0,0,1,1.5668253831173107,0,0,0.35525509422399265,0.31188115760924917,0.21262117008814618,0.21479859154953074,0.9122633273788473,0.985660045416356,0.8014182564860894,0.8366292953925586,0.5153327636256229,0.9184831537311138,2.744220086142579,0,0,0.13492738266254456,0.2366032549261019,0.7206629018973189,0.7729039660919329,0.5700000000000001
AKT1,4,4,0,2,1,0.5266769646325504,2.2055755937010435,2.2055755937010435,0.6307439718654672,0.26029873553945315,0.35070189177293454,0.2615807709674811,0.7664707145356984,0.985660045416356,0.8048713521343758,0.8366292953925586,0.5226820359218544,0.9184831537311138,0.4665809733896471,0,4.388554000345405,0.28667400463988424,0.11346926681490488,0.8385813196727264,0.7533631698792417,0.5700000000000001
KEAP1,3,13,0,0,1,1.6346961487183616,0,0,0.4854205607476635,0.2530864469496873,0.278218413620408,0.23969251818529969,0.8420971157164634,0.985660045416356,0.8048713521343758,0.8366292953925586,0.5248475164177793,0.9184831537311138,2.1878375382837527,0,0,0.18751959080657699,0.3446139861337505,0.7206629018973189,0.8040993009787512,0.5700000000000001
NRAS,1,4,0,0,1,1.7819950592903766,0,0,1.5967781603541562,0.3724745126664044,0.4932102574033247,0.5074019477452012,0.45359493553449337,0.985660045416356,0.8048713521343758,0.9580163576326443,0.5682531527715101,0.9208719765620771,1.4393141387818817,0,0,0.7358394508725192,0.833388689365167,0.9999797197253174,0.9821704754322625,0.5700000000000001
SETD2,6,40,1,2,3,1.6765962027534829,1.2123959216321674,1.2123959216321674,0.35483959118981256,0.10177417824734358,0.7699255404887383,0.24982029162443853,0.9570702545209595,0.985660045416356,0.898246463903528,0.8366292953925586,0.5812154923380658,0.9208719765620771,2.0197057367565336,0.5744303852395481,6.385204093242346,0.0805912194874594,0.06561268743338089,0.7206629018973189,0.753001431275789,0.5700000000000001
APOB,26,70,5,2,18,1.0294558167690062,1.3221523926522456,1.3221523926522456,1.1965340290120976,0.8916600254961686,0.5161931293444835,0.8074717692581079,0.3150415826833498,0.985660045416356,0.8048713521343758,0.9580163576326443,0.6026172473943299,0.9208719765620771,0.9636134819395458,1.0561956067652147,2.168763936904428,0.8721515608415082,0.7923518468751366,0.9999797197253174,0.9821704754322625,0.5700000000000001
